#CHROM	FROM	TO	EBR
MTB_anc	2045965	2045970	0.92
MTB_anc	2045970	2045971	0.89
MTB_anc	2045971	2045972	0.92
MTB_anc	2045972	2045986	0.94
MTB_anc	2045986	2045990	0.92
MTB_anc	2045990	2046044	0.94
MTB_anc	2046044	2046046	0.97
MTB_anc	2046046	2046050	0.94
MTB_anc	2046050	2046051	0.92
MTB_anc	2046051	2046052	0.94
MTB_anc	2046052	2046055	0.97
MTB_anc	2046055	2046059	0.92
MTB_anc	2046059	2046083	0.94
MTB_anc	2046083	2046086	0.92
MTB_anc	2046086	2046091	0.94
MTB_anc	2046091	2046093	0.97
MTB_anc	2046093	2046101	0.92
MTB_anc	2046101	2046114	0.86
MTB_anc	2046114	2046118	0.89
MTB_anc	2046118	2046153	0.86
MTB_anc	2046153	2046154	0.83
MTB_anc	2046154	2046162	0.86
MTB_anc	2046162	2046187	0.83
MTB_anc	2046187	2046189	0.86
MTB_anc	2046189	2046190	0.89
MTB_anc	2046190	2046192	0.86
MTB_anc	2046192	2046196	0.89
MTB_anc	2046196	2046215	0.92
MTB_anc	2046215	2046225	0.94
MTB_anc	2046225	2046238	0.97
MTB_anc	2046238	2046266	1
MTB_anc	2046266	2046276	0.97
MTB_anc	2046276	2046279	0.94
MTB_anc	2046279	2046288	0.97
MTB_anc	2046288	2046293	0.94
MTB_anc	2046293	2046314	0.92
MTB_anc	2046314	2046318	0.94
MTB_anc	2046318	2046319	0.97
MTB_anc	2046319	2046335	1
MTB_anc	2046335	2046338	0.97
MTB_anc	2046338	2047104	1
MTB_anc	2047104	2047112	0.97
MTB_anc	2047112	2047320	1
MTB_anc	2047320	2047326	0.97
MTB_anc	2047326	2047331	1
MTB_anc	2047331	2047333	0.97
MTB_anc	2047333	2047523	1
MTB_anc	2047523	2047524	0.97
MTB_anc	2047524	2047531	1
MTB_anc	2047531	2047540	0.97
MTB_anc	2047540	2047625	1
MTB_anc	2047625	2047675	0.97
MTB_anc	2047675	2050378	1
MTB_anc	2050378	2050404	0.97
MTB_anc	2050404	2051241	1
MTB_anc	2051241	2051252	0.97
MTB_anc	2051252	2051582	1
MTB_anc	2051582	2051593	0.97
MTB_anc	2051593	2051597	0.94
MTB_anc	2051597	2051599	0.97
MTB_anc	2051599	2054554	1
MTB_anc	2054554	2054563	0.97
MTB_anc	2054563	2054565	1
MTB_anc	2054565	2054573	0.97
MTB_anc	2054573	2056151	1
MTB_anc	2056151	2056165	0.97
MTB_anc	2056165	2056172	1
MTB_anc	2056172	2056177	0.97
MTB_anc	2056177	2056183	1
MTB_anc	2056183	2056187	0.97
MTB_anc	2056187	2056789	1
MTB_anc	2056789	2056834	0.97
MTB_anc	2056834	2059430	1
MTB_anc	2059430	2059507	0.94
MTB_anc	2059507	2059524	1
MTB_anc	2059524	2059601	0.94
MTB_anc	2059601	2061199	1
MTB_anc	2061199	2061200	0.97
MTB_anc	2061200	2061201	1
MTB_anc	2061201	2061237	0.97
MTB_anc	2061237	2061240	1
MTB_anc	2061240	2061404	0.97
MTB_anc	2061404	2061412	0.94
MTB_anc	2061412	2061413	0.92
MTB_anc	2061413	2061415	0.89
MTB_anc	2061415	2061429	0.86
MTB_anc	2061429	2061431	0.89
MTB_anc	2061431	2061432	0.92
MTB_anc	2061432	2061451	0.89
MTB_anc	2061451	2061479	0.61
MTB_anc	2061479	2061525	0.58
MTB_anc	2061525	2061526	0.56
MTB_anc	2061526	2061534	0.53
MTB_anc	2061534	2061547	0.5
MTB_anc	2061547	2061553	0.53
MTB_anc	2061553	2061577	0.56
MTB_anc	2061577	2061599	0.58
MTB_anc	2061599	2061600	0.56
MTB_anc	2061600	2061601	0.58
MTB_anc	2061601	2061612	0.61
MTB_anc	2061612	2061614	0.58
MTB_anc	2061614	2061620	0.61
MTB_anc	2061620	2061621	0.58
MTB_anc	2061621	2061661	0.61
MTB_anc	2061661	2061662	0.67
MTB_anc	2061662	2061697	0.64
MTB_anc	2061697	2061731	0.67
MTB_anc	2061731	2061739	0.64
MTB_anc	2061739	2061770	0.67
MTB_anc	2061770	2061807	0.69
MTB_anc	2061807	2061840	0.67
MTB_anc	2061840	2061865	0.64
MTB_anc	2061865	2061882	0.67
MTB_anc	2061882	2061884	0.61
MTB_anc	2061884	2061895	0.58
MTB_anc	2061895	2061929	0.61
MTB_anc	2061929	2061980	0.64
MTB_anc	2061980	2061993	0.61
MTB_anc	2061993	2062017	0.58
MTB_anc	2062017	2062024	0.56
MTB_anc	2062024	2062025	0.53
MTB_anc	2062025	2062034	0.5
MTB_anc	2062034	2062036	0.47
MTB_anc	2062036	2062037	0.5
MTB_anc	2062037	2062057	0.47
MTB_anc	2062057	2062075	0.44
MTB_anc	2062075	2062077	0.47
MTB_anc	2062077	2062086	0.5
MTB_anc	2062086	2062087	0.53
MTB_anc	2062087	2062089	0.58
MTB_anc	2062089	2062092	0.61
MTB_anc	2062092	2062094	0.58
MTB_anc	2062094	2062095	0.61
MTB_anc	2062095	2062096	0.58
MTB_anc	2062096	2062101	0.61
MTB_anc	2062101	2062103	0.64
MTB_anc	2062103	2062105	0.61
MTB_anc	2062105	2062106	0.64
MTB_anc	2062106	2062115	0.67
MTB_anc	2062115	2062117	0.69
MTB_anc	2062117	2062121	0.72
MTB_anc	2062121	2062129	0.75
MTB_anc	2062129	2062130	0.78
MTB_anc	2062130	2062134	0.81
MTB_anc	2062134	2062136	0.83
MTB_anc	2062136	2062148	0.86
MTB_anc	2062148	2062149	0.83
MTB_anc	2062149	2062158	0.86
MTB_anc	2062158	2062160	0.89
MTB_anc	2062160	2062165	0.92
MTB_anc	2062165	2062191	0.97
MTB_anc	2062191	2062557	1
MTB_anc	2062557	2062562	0.97
MTB_anc	2062562	2062806	1
MTB_anc	2062806	2062839	0.97
MTB_anc	2062839	2068921	1
MTB_anc	2068921	2068922	0.97
MTB_anc	2068922	2068928	1
MTB_anc	2068928	2068929	0.97
MTB_anc	2068929	2070754	1
MTB_anc	2070754	2070758	0.97
MTB_anc	2070758	2071528	1
MTB_anc	2071528	2071533	0.97
MTB_anc	2071533	2071542	1
MTB_anc	2071542	2071544	0.97
MTB_anc	2071544	2074436	1
MTB_anc	2074436	2074466	0.083
MTB_anc	2074466	2074492	0.11
MTB_anc	2074492	2074502	0.67
MTB_anc	2074502	2074509	0.69
MTB_anc	2074509	2074510	0.56
MTB_anc	2074510	2074514	0.69
MTB_anc	2074514	2074515	0.72
MTB_anc	2074515	2074522	0.75
MTB_anc	2074522	2074524	0.94
MTB_anc	2074524	2074525	0.92
MTB_anc	2074525	2074527	0.89
MTB_anc	2074527	2074531	0.86
MTB_anc	2074531	2074532	0.89
MTB_anc	2074532	2074536	0.92
MTB_anc	2074536	2074547	0.89
MTB_anc	2074547	2074548	0.94
MTB_anc	2074548	2074604	0.67
MTB_anc	2074604	2074626	0.64
MTB_anc	2074626	2074634	0.75
MTB_anc	2074634	2075445	1
MTB_anc	2075445	2075464	0.97
MTB_anc	2075464	2078646	1
MTB_anc	2078646	2078662	0.97
MTB_anc	2078662	2081729	1
MTB_anc	2081729	2081744	0.97
MTB_anc	2081744	2084776	1
MTB_anc	2084776	2084781	0.97
MTB_anc	2084781	2086063	1
MTB_anc	2086063	2086147	0.97
MTB_anc	2086147	2086220	1
MTB_anc	2086220	2086247	0.97
MTB_anc	2086247	2086250	1
MTB_anc	2086250	2086253	0.97
MTB_anc	2086253	2086345	1
MTB_anc	2086345	2086346	0.97
MTB_anc	2086346	2086349	1
MTB_anc	2086349	2086358	0.97
MTB_anc	2086358	2086359	1
MTB_anc	2086359	2086361	0.97
MTB_anc	2086361	2087505	1
MTB_anc	2087505	2087506	0.97
MTB_anc	2087506	2088049	1
MTB_anc	2088049	2088109	0.97
MTB_anc	2088109	2088294	1
MTB_anc	2088294	2088305	0.97
MTB_anc	2088305	2088341	1
MTB_anc	2088341	2088352	0.97
MTB_anc	2088352	2088374	1
MTB_anc	2088374	2088377	0.97
MTB_anc	2088377	2088381	1
MTB_anc	2088381	2088383	0.97
MTB_anc	2088383	2088385	1
MTB_anc	2088385	2088386	0.94
MTB_anc	2088386	2088389	0.97
MTB_anc	2088389	2088390	1
MTB_anc	2088390	2088401	0.97
MTB_anc	2088401	2088433	1
MTB_anc	2088433	2088435	0.97
MTB_anc	2088435	2088461	0.94
MTB_anc	2088461	2088462	0.92
MTB_anc	2088462	2088500	0.89
MTB_anc	2088500	2088506	0.94
MTB_anc	2088506	2088515	0.92
MTB_anc	2088515	2088517	0.94
MTB_anc	2088517	2088579	0.97
MTB_anc	2088579	2088590	1
MTB_anc	2088590	2088654	0.97
MTB_anc	2088654	2088673	1
MTB_anc	2088673	2088688	0.97
MTB_anc	2088688	2088691	1
MTB_anc	2088691	2088751	0.97
MTB_anc	2088751	2088752	0.94
MTB_anc	2088752	2088774	0.92
MTB_anc	2088774	2088778	0.89
MTB_anc	2088778	2088792	0.86
MTB_anc	2088792	2088825	0.83
MTB_anc	2088825	2088827	0.86
MTB_anc	2088827	2088903	0.83
MTB_anc	2088903	2088910	0.86
MTB_anc	2088910	2088919	0.83
MTB_anc	2088919	2088931	0.86
MTB_anc	2088931	2088934	0.89
MTB_anc	2088934	2088935	0.92
MTB_anc	2088935	2088945	0.94
MTB_anc	2088945	2088947	0.92
MTB_anc	2088947	2088950	0.89
MTB_anc	2088950	2088953	0.92
MTB_anc	2088953	2088956	0.94
MTB_anc	2088956	2088957	0.92
MTB_anc	2088957	2088959	0.97
MTB_anc	2088959	2088997	0.94
MTB_anc	2088997	2089005	0.97
MTB_anc	2089005	2089009	1
MTB_anc	2089009	2089015	0.97
MTB_anc	2089015	2090914	1
MTB_anc	2090914	2090926	0.97
MTB_anc	2090926	2094755	1
MTB_anc	2094755	2094912	0.97
MTB_anc	2094912	2095909	1
MTB_anc	2095909	2095966	0.97
MTB_anc	2095966	2096816	1
MTB_anc	2096816	2096822	0.97
MTB_anc	2096822	2096823	0.92
MTB_anc	2096823	2096824	0.94
MTB_anc	2096824	2096826	0.92
MTB_anc	2096826	2096828	0.86
MTB_anc	2096828	2096832	0.83
MTB_anc	2096832	2096833	0.86
MTB_anc	2096833	2096834	0.83
MTB_anc	2096834	2096841	0.86
MTB_anc	2096841	2096844	0.92
MTB_anc	2096844	2096850	0.89
MTB_anc	2096850	2096851	0.92
MTB_anc	2096851	2096852	0.94
MTB_anc	2096852	2096854	0.97
MTB_anc	2096854	2100500	1
MTB_anc	2100500	2100527	0.97
MTB_anc	2100527	2100539	1
MTB_anc	2100539	2100543	0.97
MTB_anc	2100543	2104205	1
MTB_anc	2104205	2104224	0.97
MTB_anc	2104224	2105412	1
MTB_anc	2105412	2105419	0.97
MTB_anc	2105419	2108610	1
MTB_anc	2108610	2108618	0.97
MTB_anc	2108618	2108619	0.94
MTB_anc	2108619	2108625	0.92
MTB_anc	2108625	2108644	0.94
MTB_anc	2108644	2108653	0.97
MTB_anc	2108653	2125721	1
MTB_anc	2125721	2125726	0.97
MTB_anc	2125726	2125772	1
MTB_anc	2125772	2125778	0.97
MTB_anc	2125778	2129029	1
MTB_anc	2129029	2129038	0.97
MTB_anc	2129038	2129451	1
MTB_anc	2129451	2129454	0.97
MTB_anc	2129454	2131736	1
MTB_anc	2131736	2131746	0.97
MTB_anc	2131746	2133355	1
MTB_anc	2133355	2133469	0.97
MTB_anc	2133469	2133475	1
MTB_anc	2133475	2133476	0.72
MTB_anc	2133476	2135744	1
MTB_anc	2135744	2135746	0.97
MTB_anc	2135746	2140353	1
MTB_anc	2140353	2140368	0.97
MTB_anc	2140368	2140610	1
MTB_anc	2140610	2140617	0.97
MTB_anc	2140617	2140624	1
MTB_anc	2140624	2140626	0.97
MTB_anc	2140626	2142886	1
MTB_anc	2142886	2142887	0.97
MTB_anc	2142887	2142896	1
MTB_anc	2142896	2142913	0.97
MTB_anc	2142913	2144841	1
MTB_anc	2144841	2144842	0.97
MTB_anc	2144842	2146055	1
MTB_anc	2146055	2146057	0.94
MTB_anc	2146057	2146059	0.92
MTB_anc	2146059	2146060	0.89
MTB_anc	2146060	2146069	0.81
MTB_anc	2146069	2146073	0.78
MTB_anc	2146073	2146085	0.69
MTB_anc	2146085	2146093	0.67
MTB_anc	2146093	2146094	0.69
MTB_anc	2146094	2146098	0.67
MTB_anc	2146098	2146101	0.58
MTB_anc	2146101	2146106	0.61
MTB_anc	2146106	2146110	0.58
MTB_anc	2146110	2146114	0.64
MTB_anc	2146114	2146115	0.61
MTB_anc	2146115	2146116	0.64
MTB_anc	2146116	2146117	0.67
MTB_anc	2146117	2146118	0.69
MTB_anc	2146118	2146119	0.72
MTB_anc	2146119	2146120	0.75
MTB_anc	2146120	2146121	0.78
MTB_anc	2146121	2146124	0.81
MTB_anc	2146124	2146129	0.83
MTB_anc	2146129	2146133	0.86
MTB_anc	2146133	2146137	0.92
MTB_anc	2146137	2146142	0.94
MTB_anc	2146142	2146150	0.97
MTB_anc	2146150	2149000	1
MTB_anc	2149000	2149001	0.97
MTB_anc	2149001	2149044	1
MTB_anc	2149044	2149045	0.97
MTB_anc	2149045	2149102	1
MTB_anc	2149102	2149128	0.97
MTB_anc	2149128	2149146	1
MTB_anc	2149146	2149154	0.97
MTB_anc	2149154	2149259	1
MTB_anc	2149259	2149276	0.97
MTB_anc	2149276	2149277	1
MTB_anc	2149277	2149285	0.97
MTB_anc	2149285	2151676	1
MTB_anc	2151676	2151677	0.97
MTB_anc	2151677	2153742	1
MTB_anc	2153742	2153756	0.92
MTB_anc	2153756	2153833	1
MTB_anc	2153833	2153836	0.97
MTB_anc	2153836	2153840	1
MTB_anc	2153840	2153841	0.97
MTB_anc	2153841	2153845	1
MTB_anc	2153845	2153853	0.97
MTB_anc	2153853	2153854	0.94
MTB_anc	2153854	2153857	0.97
MTB_anc	2153857	2154899	1
MTB_anc	2154899	2154908	0.97
MTB_anc	2154908	2156328	1
MTB_anc	2156328	2156330	0.97
MTB_anc	2156330	2156446	1
MTB_anc	2156446	2156448	0.97
MTB_anc	2156448	2156784	1
MTB_anc	2156784	2156811	0.97
MTB_anc	2156811	2161000	1
MTB_anc	2161000	2161012	0.97
MTB_anc	2161012	2163375	1
MTB_anc	2163375	2163376	0.37
MTB_anc	2163376	2163400	1
MTB_anc	2163400	2163401	0.89
MTB_anc	2163401	2163403	0.97
MTB_anc	2163403	2163404	0.89
MTB_anc	2163404	2163412	0.97
MTB_anc	2163412	2163413	0.26
MTB_anc	2163413	2163415	0.94
MTB_anc	2163415	2163416	0.29
MTB_anc	2163416	2163417	0.94
MTB_anc	2163417	2163418	0.23
MTB_anc	2163418	2163419	0.94
MTB_anc	2163419	2163420	0.26
MTB_anc	2163420	2163421	0.94
MTB_anc	2163421	2163422	0.29
MTB_anc	2163422	2163433	0.94
MTB_anc	2163433	2163444	0.94
MTB_anc	2163444	2163445	0.29
MTB_anc	2163445	2163455	0.94
MTB_anc	2163455	2163456	0.85
MTB_anc	2163456	2163479	0.94
MTB_anc	2163479	2163481	0.94
MTB_anc	2163481	2163531	0.97
MTB_anc	2163531	2163534	0.94
MTB_anc	2163534	2163655	0.92
MTB_anc	2163655	2163674	0.86
MTB_anc	2163674	2163690	0.83
MTB_anc	2163690	2163731	0.86
MTB_anc	2163731	2163742	0.33
MTB_anc	2163742	2163754	0.31
MTB_anc	2163754	2163781	0.31
MTB_anc	2163781	2163782	0.28
MTB_anc	2163782	2163784	0.25
MTB_anc	2163784	2163799	0.22
MTB_anc	2163799	2163800	0.19
MTB_anc	2163800	2163801	0.28
MTB_anc	2163801	2163804	0.22
MTB_anc	2163804	2163807	0.19
MTB_anc	2163807	2163808	0.17
MTB_anc	2163808	2163809	0.14
MTB_anc	2163809	2163810	0.083
MTB_anc	2163810	2163818	0.11
MTB_anc	2163818	2163821	0.14
MTB_anc	2163821	2163847	0.17
MTB_anc	2163847	2163850	0.19
MTB_anc	2163850	2163867	0.17
MTB_anc	2163867	2163869	0.19
MTB_anc	2163869	2163909	0.31
MTB_anc	2163909	2163911	0.28
MTB_anc	2163911	2163912	0.25
MTB_anc	2163912	2163928	0.22
MTB_anc	2163928	2163932	0.25
MTB_anc	2163932	2163944	0.28
MTB_anc	2163944	2163945	0.31
MTB_anc	2163945	2163951	0.28
MTB_anc	2163951	2163953	0.31
MTB_anc	2163953	2163956	0.33
MTB_anc	2163956	2163957	0.31
MTB_anc	2163957	2163959	0.33
MTB_anc	2163959	2163962	0.36
MTB_anc	2163962	2163968	0.39
MTB_anc	2163968	2163972	0.42
MTB_anc	2163972	2163975	0.44
MTB_anc	2163975	2163976	0.47
MTB_anc	2163976	2163994	0.5
MTB_anc	2163994	2164000	0.53
MTB_anc	2164000	2164008	0.56
MTB_anc	2164008	2164011	0.58
MTB_anc	2164011	2164015	0.61
MTB_anc	2164015	2164017	0.69
MTB_anc	2164017	2164019	0.75
MTB_anc	2164019	2164024	0.78
MTB_anc	2164024	2164039	0.81
MTB_anc	2164039	2164086	0.83
MTB_anc	2164086	2164262	0.92
MTB_anc	2164262	2164269	0.89
MTB_anc	2164269	2164278	0.92
MTB_anc	2164278	2164338	0.89
MTB_anc	2164338	2164341	0.89
MTB_anc	2164341	2164408	0.89
MTB_anc	2164408	2164434	0.92
MTB_anc	2164434	2164455	0.94
MTB_anc	2164455	2164457	0.92
MTB_anc	2164457	2164500	0.94
MTB_anc	2164500	2164505	0.92
MTB_anc	2164505	2164513	0.94
MTB_anc	2164513	2164514	0.92
MTB_anc	2164514	2164527	0.94
MTB_anc	2164527	2164538	0.92
MTB_anc	2164538	2164541	0.89
MTB_anc	2164541	2164781	0.92
MTB_anc	2164781	2165103	0.94
MTB_anc	2165103	2165327	0.92
MTB_anc	2165327	2165339	0.86
MTB_anc	2165339	2165395	0.83
MTB_anc	2165395	2165402	0.81
MTB_anc	2165402	2165406	0.86
MTB_anc	2165406	2165407	0.83
MTB_anc	2165407	2165425	0.86
MTB_anc	2165425	2165426	0.78
MTB_anc	2165426	2165428	0.81
MTB_anc	2165428	2165429	0.67
MTB_anc	2165429	2165455	0.78
MTB_anc	2165455	2165458	0.75
MTB_anc	2165458	2165460	0.78
MTB_anc	2165460	2165462	0.81
MTB_anc	2165462	2165464	0.78
MTB_anc	2165464	2165469	0.75
MTB_anc	2165469	2165477	0.78
MTB_anc	2165477	2165479	0.83
MTB_anc	2165479	2165480	0.81
MTB_anc	2165480	2165500	0.83
MTB_anc	2165500	2165501	0.81
MTB_anc	2165501	2165503	0.83
MTB_anc	2165503	2165504	0.5
MTB_anc	2165504	2165539	0.83
MTB_anc	2165539	2165540	0.81
MTB_anc	2165540	2165554	0.83
MTB_anc	2165554	2165575	0.86
MTB_anc	2165575	2165903	0.92
MTB_anc	2165903	2165938	0.9
MTB_anc	2165938	2165939	0.73
MTB_anc	2165939	2165953	0.9
MTB_anc	2165953	2166220	0.92
MTB_anc	2166220	2166222	0.89
MTB_anc	2166222	2166225	0.86
MTB_anc	2166225	2166235	0.89
MTB_anc	2166235	2166237	0.92
MTB_anc	2166237	2166252	0.89
MTB_anc	2166252	2166261	0.86
MTB_anc	2166261	2166264	0.89
MTB_anc	2166264	2166270	0.92
MTB_anc	2166270	2166273	0.89
MTB_anc	2166273	2166280	0.92
MTB_anc	2166280	2166295	0.89
MTB_anc	2166295	2166296	0.86
MTB_anc	2166296	2166300	0.89
MTB_anc	2166300	2166302	0.92
MTB_anc	2166302	2166303	0.86
MTB_anc	2166303	2166309	0.92
MTB_anc	2166309	2166446	0.94
MTB_anc	2166446	2166470	0.92
MTB_anc	2166470	2166475	0.94
MTB_anc	2166475	2166476	0.92
MTB_anc	2166476	2167475	0.94
MTB_anc	2167475	2167486	0.92
MTB_anc	2167486	2167944	0.94
MTB_anc	2167944	2168034	0.92
MTB_anc	2168034	2168116	0.94
MTB_anc	2168116	2168127	0.92
MTB_anc	2168127	2168130	0.94
MTB_anc	2168130	2168141	0.92
MTB_anc	2168141	2168165	0.94
MTB_anc	2168165	2168185	0.92
MTB_anc	2168185	2168189	0.94
MTB_anc	2168189	2168202	0.97
MTB_anc	2168202	2168287	1
MTB_anc	2168287	2168418	0.97
MTB_anc	2168418	2168496	1
MTB_anc	2168496	2168497	0.97
MTB_anc	2168497	2168499	1
MTB_anc	2168499	2168576	0.97
MTB_anc	2168576	2168640	1
MTB_anc	2168640	2168641	0.97
MTB_anc	2168641	2168659	1
MTB_anc	2168659	2168671	0.97
MTB_anc	2168671	2168684	1
MTB_anc	2168684	2168687	0.97
MTB_anc	2168687	2168776	1
MTB_anc	2168776	2168778	0.97
MTB_anc	2168778	2168989	1
MTB_anc	2168989	2168991	0.97
MTB_anc	2168991	2169001	0.94
MTB_anc	2169001	2169069	0.97
MTB_anc	2169069	2169071	1
MTB_anc	2169071	2169072	0.97
MTB_anc	2169072	2169402	1
MTB_anc	2169402	2169412	0.97
MTB_anc	2169412	2179564	1
MTB_anc	2179564	2179570	0.97
MTB_anc	2179570	2180651	1
MTB_anc	2180651	2180775	0.97
MTB_anc	2180775	2180791	0.94
MTB_anc	2180791	2180818	0.97
MTB_anc	2180818	2180904	1
MTB_anc	2180904	2180908	0.97
MTB_anc	2180908	2181357	1
MTB_anc	2181357	2181369	0.97
MTB_anc	2181369	2181376	0.94
MTB_anc	2181376	2181377	0.92
MTB_anc	2181377	2181379	0.89
MTB_anc	2181379	2181380	0.86
MTB_anc	2181380	2181382	0.81
MTB_anc	2181382	2181384	0.78
MTB_anc	2181384	2181388	0.75
MTB_anc	2181388	2181389	0.72
MTB_anc	2181389	2181397	0.69
MTB_anc	2181397	2181398	0.75
MTB_anc	2181398	2181400	0.72
MTB_anc	2181400	2181401	0.75
MTB_anc	2181401	2181405	0.78
MTB_anc	2181405	2181409	0.81
MTB_anc	2181409	2181410	0.83
MTB_anc	2181410	2181411	0.86
MTB_anc	2181411	2181413	0.89
MTB_anc	2181413	2181416	0.94
MTB_anc	2181416	2181422	0.97
MTB_anc	2181422	2184329	1
MTB_anc	2184329	2184356	0.97
MTB_anc	2184356	2190038	1
MTB_anc	2190038	2190042	0.97
MTB_anc	2190042	2192159	1
MTB_anc	2192159	2192181	0.97
MTB_anc	2192181	2192252	1
MTB_anc	2192252	2192259	0.97
MTB_anc	2192259	2192985	1
MTB_anc	2192985	2193003	0.97
MTB_anc	2193003	2193008	0.94
MTB_anc	2193008	2193010	0.92
MTB_anc	2193010	2193022	0.89
MTB_anc	2193022	2193024	0.92
MTB_anc	2193024	2193034	0.94
MTB_anc	2193034	2193092	0.97
MTB_anc	2193092	2196082	1
MTB_anc	2196082	2196085	0.97
MTB_anc	2196085	2196133	0.94
MTB_anc	2196133	2196150	0.92
MTB_anc	2196150	2196171	0.89
MTB_anc	2196171	2196174	0.86
MTB_anc	2196174	2196179	0.83
MTB_anc	2196179	2196181	0.81
MTB_anc	2196181	2196183	0.83
MTB_anc	2196183	2196188	0.81
MTB_anc	2196188	2196189	0.78
MTB_anc	2196189	2196194	0.75
MTB_anc	2196194	2196195	0.72
MTB_anc	2196195	2196216	0.75
MTB_anc	2196216	2196218	0.72
MTB_anc	2196218	2196222	0.75
MTB_anc	2196222	2196228	0.72
MTB_anc	2196228	2196231	0.69
MTB_anc	2196231	2196236	0.67
MTB_anc	2196236	2196237	0.69
MTB_anc	2196237	2196238	0.67
MTB_anc	2196238	2196241	0.69
MTB_anc	2196241	2196242	0.67
MTB_anc	2196242	2196243	0.69
MTB_anc	2196243	2196246	0.67
MTB_anc	2196246	2196247	0.69
MTB_anc	2196247	2196248	0.67
MTB_anc	2196248	2196256	0.61
MTB_anc	2196256	2196257	0.67
MTB_anc	2196257	2196275	0.69
MTB_anc	2196275	2196276	0.67
MTB_anc	2196276	2196277	0.64
MTB_anc	2196277	2196278	0.67
MTB_anc	2196278	2196280	0.64
MTB_anc	2196280	2196281	0.61
MTB_anc	2196281	2196292	0.64
MTB_anc	2196292	2196297	0.67
MTB_anc	2196297	2196299	0.69
MTB_anc	2196299	2196308	0.67
MTB_anc	2196308	2196311	0.69
MTB_anc	2196311	2196313	0.67
MTB_anc	2196313	2196332	0.64
MTB_anc	2196332	2196340	0.61
MTB_anc	2196340	2196345	0.58
MTB_anc	2196345	2196346	0.56
MTB_anc	2196346	2196348	0.58
MTB_anc	2196348	2196350	0.56
MTB_anc	2196350	2196351	0.58
MTB_anc	2196351	2196352	0.61
MTB_anc	2196352	2196356	0.64
MTB_anc	2196356	2196357	0.61
MTB_anc	2196357	2196358	0.64
MTB_anc	2196358	2196367	0.61
MTB_anc	2196367	2196377	0.64
MTB_anc	2196377	2196379	0.61
MTB_anc	2196379	2196386	0.64
MTB_anc	2196386	2196388	0.67
MTB_anc	2196388	2196394	0.75
MTB_anc	2196394	2196395	0.72
MTB_anc	2196395	2196397	0.75
MTB_anc	2196397	2196409	0.78
MTB_anc	2196409	2196413	0.81
MTB_anc	2196413	2196415	0.78
MTB_anc	2196415	2196417	0.81
MTB_anc	2196417	2196427	0.83
MTB_anc	2196427	2196434	0.86
MTB_anc	2196434	2196443	0.89
MTB_anc	2196443	2196444	0.86
MTB_anc	2196444	2196475	0.89
MTB_anc	2196475	2196530	0.92
MTB_anc	2196530	2196540	0.94
MTB_anc	2196540	2196548	0.97
MTB_anc	2196548	2196615	1
MTB_anc	2196615	2196616	0.97
MTB_anc	2196616	2196715	1
MTB_anc	2196715	2196716	0.78
MTB_anc	2196716	2196757	1
MTB_anc	2196757	2196831	0.97
MTB_anc	2196831	2196888	0.94
MTB_anc	2196888	2196917	0.92
MTB_anc	2196917	2196920	0.94
MTB_anc	2196920	2196964	0.97
MTB_anc	2196964	2196965	0.92
MTB_anc	2196965	2196969	0.97
MTB_anc	2196969	2196970	0.92
MTB_anc	2196970	2196971	0.94
MTB_anc	2196971	2197214	0.97
MTB_anc	2197214	2197238	0.94
MTB_anc	2197238	2197273	0.92
MTB_anc	2197273	2198974	1
MTB_anc	2198974	2198975	0.97
MTB_anc	2198975	2198991	1
MTB_anc	2198991	2199067	0.97
MTB_anc	2199067	2199148	1
MTB_anc	2199148	2199167	0.97
MTB_anc	2199167	2199240	1
MTB_anc	2199240	2199241	0.97
MTB_anc	2199241	2201598	1
MTB_anc	2201598	2201638	0.97
MTB_anc	2201638	2201703	1
MTB_anc	2201703	2201706	0.97
MTB_anc	2201706	2201837	1
MTB_anc	2201837	2201853	0.97
MTB_anc	2201853	2201864	1
MTB_anc	2201864	2201895	0.97
MTB_anc	2201895	2201900	1
MTB_anc	2201900	2201958	0.97
MTB_anc	2201958	2202569	1
MTB_anc	2202569	2202574	0.97
MTB_anc	2202574	2203433	1
MTB_anc	2203433	2203460	0.97
MTB_anc	2203460	2203499	1
MTB_anc	2203499	2203515	0.97
MTB_anc	2203515	2207592	1
MTB_anc	2207592	2208006	0.97
MTB_anc	2208006	2212796	1
MTB_anc	2212796	2212797	0.97
MTB_anc	2212797	2212809	1
MTB_anc	2212809	2212816	0.97
MTB_anc	2212816	2214719	1
MTB_anc	2214719	2214720	0.97
MTB_anc	2214720	2215260	1
MTB_anc	2215260	2215261	0.97
MTB_anc	2215261	2220725	1
MTB_anc	2220725	2220979	0.97
MTB_anc	2220979	2221270	1
MTB_anc	2221270	2221482	0.97
MTB_anc	2221482	2224525	1
MTB_anc	2224525	2224538	0.97
MTB_anc	2224538	2224543	1
MTB_anc	2224543	2224558	0.97
MTB_anc	2224558	2224572	1
MTB_anc	2224572	2224602	0.97
MTB_anc	2224602	2224683	1
MTB_anc	2224683	2224694	0.97
MTB_anc	2224694	2225124	1
MTB_anc	2225124	2225139	0.97
MTB_anc	2225139	2226704	1
MTB_anc	2226704	2226705	0.97
MTB_anc	2226705	2226719	1
MTB_anc	2226719	2226720	0.97
MTB_anc	2226720	2226727	1
MTB_anc	2226727	2226730	0.97
