#CHROM	FROM	TO	Mappability
MTB_anc	2338093	2338094	0.9
MTB_anc	2338094	2338095	0.91
MTB_anc	2338095	2338096	0.92
MTB_anc	2338096	2338097	0.93
MTB_anc	2338097	2338098	0.94
MTB_anc	2338098	2338099	0.95
MTB_anc	2338099	2338100	0.96
MTB_anc	2338100	2338101	0.97
MTB_anc	2338101	2338102	0.98
MTB_anc	2338102	2338103	0.99
MTB_anc	2338103	2339364	1
MTB_anc	2339364	2339365	0.99
MTB_anc	2339365	2339366	0.98
MTB_anc	2339366	2339367	0.97
MTB_anc	2339367	2339368	0.96
MTB_anc	2339368	2339369	0.95
MTB_anc	2339369	2339370	0.94
MTB_anc	2339370	2339371	0.93
MTB_anc	2339371	2339372	0.92
MTB_anc	2339372	2339373	0.91
MTB_anc	2339373	2339374	0.9
MTB_anc	2339374	2339375	0.89
MTB_anc	2339375	2339376	0.88
MTB_anc	2339376	2339377	0.87
MTB_anc	2339377	2339378	0.86
MTB_anc	2339378	2339379	0.85
MTB_anc	2339379	2339380	0.84
MTB_anc	2339380	2339381	0.83
MTB_anc	2339381	2339382	0.82
MTB_anc	2339382	2339383	0.81
MTB_anc	2339383	2339414	0.8
MTB_anc	2339414	2339415	0.81
MTB_anc	2339415	2339416	0.82
MTB_anc	2339416	2339417	0.83
MTB_anc	2339417	2339418	0.84
MTB_anc	2339418	2339419	0.85
MTB_anc	2339419	2339420	0.86
MTB_anc	2339420	2339421	0.87
MTB_anc	2339421	2339422	0.88
MTB_anc	2339422	2339423	0.89
MTB_anc	2339423	2339424	0.9
MTB_anc	2339424	2339425	0.91
MTB_anc	2339425	2339426	0.92
MTB_anc	2339426	2339427	0.93
MTB_anc	2339427	2339428	0.94
MTB_anc	2339428	2339429	0.95
MTB_anc	2339429	2339430	0.96
MTB_anc	2339430	2339431	0.97
MTB_anc	2339431	2339432	0.98
MTB_anc	2339432	2339433	0.99
MTB_anc	2339433	2339442	1
MTB_anc	2339442	2339443	0.99
MTB_anc	2339443	2339444	0.98
MTB_anc	2339444	2339445	0.97
MTB_anc	2339445	2339446	0.96
MTB_anc	2339446	2339447	0.95
MTB_anc	2339447	2339448	0.94
MTB_anc	2339448	2339449	0.93
MTB_anc	2339449	2339450	0.92
MTB_anc	2339450	2339451	0.91
MTB_anc	2339451	2339452	0.9
MTB_anc	2339452	2339453	0.89
MTB_anc	2339453	2339454	0.88
MTB_anc	2339454	2339455	0.87
MTB_anc	2339455	2339456	0.86
MTB_anc	2339456	2339457	0.85
MTB_anc	2339457	2339458	0.84
MTB_anc	2339458	2339459	0.83
MTB_anc	2339459	2339460	0.82
MTB_anc	2339460	2339461	0.81
MTB_anc	2339461	2339492	0.8
MTB_anc	2339492	2339493	0.81
MTB_anc	2339493	2339494	0.82
MTB_anc	2339494	2339495	0.83
MTB_anc	2339495	2339496	0.84
MTB_anc	2339496	2339497	0.85
MTB_anc	2339497	2339498	0.86
MTB_anc	2339498	2339499	0.87
MTB_anc	2339499	2339500	0.88
MTB_anc	2339500	2339501	0.89
MTB_anc	2339501	2339502	0.9
MTB_anc	2339502	2339503	0.91
MTB_anc	2339503	2339504	0.92
MTB_anc	2339504	2339505	0.93
MTB_anc	2339505	2339506	0.94
MTB_anc	2339506	2339507	0.95
MTB_anc	2339507	2339508	0.96
MTB_anc	2339508	2339509	0.97
MTB_anc	2339509	2339510	0.98
MTB_anc	2339510	2339511	0.99
MTB_anc	2339511	2340562	1
MTB_anc	2340562	2340563	0.99
MTB_anc	2340563	2340564	0.98
MTB_anc	2340564	2340565	0.97
MTB_anc	2340565	2340566	0.96
MTB_anc	2340566	2340567	0.95
MTB_anc	2340567	2340568	0.94
MTB_anc	2340568	2340569	0.93
MTB_anc	2340569	2340570	0.92
MTB_anc	2340570	2340571	0.91
MTB_anc	2340571	2340572	0.9
MTB_anc	2340572	2340573	0.89
MTB_anc	2340573	2340574	0.88
MTB_anc	2340574	2340575	0.87
MTB_anc	2340575	2340576	0.86
MTB_anc	2340576	2340577	0.85
MTB_anc	2340577	2340578	0.84
MTB_anc	2340578	2340579	0.83
MTB_anc	2340579	2340580	0.82
MTB_anc	2340580	2340581	0.81
MTB_anc	2340581	2340582	0.8
MTB_anc	2340582	2340583	0.79
MTB_anc	2340583	2340584	0.78
MTB_anc	2340584	2340585	0.77
MTB_anc	2340585	2340586	0.76
MTB_anc	2340586	2340587	0.75
MTB_anc	2340587	2340588	0.74
MTB_anc	2340588	2340589	0.73
MTB_anc	2340589	2340590	0.72
MTB_anc	2340590	2340591	0.71
MTB_anc	2340591	2340592	0.7
MTB_anc	2340592	2340593	0.69
MTB_anc	2340593	2340594	0.68
MTB_anc	2340594	2340595	0.67
MTB_anc	2340595	2340596	0.66
MTB_anc	2340596	2340597	0.65
MTB_anc	2340597	2340598	0.64
MTB_anc	2340598	2340599	0.63
MTB_anc	2340599	2340600	0.62
MTB_anc	2340600	2340601	0.61
MTB_anc	2340601	2340602	0.6
MTB_anc	2340602	2340603	0.59
MTB_anc	2340603	2340604	0.58
MTB_anc	2340604	2340605	0.57
MTB_anc	2340605	2340606	0.56
MTB_anc	2340606	2340607	0.55
MTB_anc	2340607	2340608	0.54
MTB_anc	2340608	2340609	0.53
MTB_anc	2340609	2340610	0.52
MTB_anc	2340610	2340611	0.51
MTB_anc	2340611	2340647	0.5
MTB_anc	2340647	2340648	0.51
MTB_anc	2340648	2340649	0.52
MTB_anc	2340649	2340650	0.53
MTB_anc	2340650	2340651	0.54
MTB_anc	2340651	2340652	0.55
MTB_anc	2340652	2340653	0.56
MTB_anc	2340653	2340654	0.57
MTB_anc	2340654	2340655	0.58
MTB_anc	2340655	2340656	0.59
MTB_anc	2340656	2340657	0.6
MTB_anc	2340657	2340658	0.61
MTB_anc	2340658	2340659	0.62
MTB_anc	2340659	2340660	0.63
MTB_anc	2340660	2340661	0.64
MTB_anc	2340661	2340662	0.65
MTB_anc	2340662	2340663	0.66
MTB_anc	2340663	2340664	0.67
MTB_anc	2340664	2340665	0.68
MTB_anc	2340665	2340666	0.69
MTB_anc	2340666	2340667	0.7
MTB_anc	2340667	2340668	0.71
MTB_anc	2340668	2340669	0.72
MTB_anc	2340669	2340670	0.73
MTB_anc	2340670	2340671	0.74
MTB_anc	2340671	2340672	0.75
MTB_anc	2340672	2340673	0.76
MTB_anc	2340673	2340674	0.77
MTB_anc	2340674	2340675	0.78
MTB_anc	2340675	2340676	0.79
MTB_anc	2340676	2340677	0.8
MTB_anc	2340677	2340678	0.81
MTB_anc	2340678	2340679	0.82
MTB_anc	2340679	2340680	0.83
MTB_anc	2340680	2340681	0.84
MTB_anc	2340681	2340682	0.85
MTB_anc	2340682	2340683	0.86
MTB_anc	2340683	2340684	0.87
MTB_anc	2340684	2340685	0.88
MTB_anc	2340685	2340686	0.89
MTB_anc	2340686	2340687	0.9
MTB_anc	2340687	2340688	0.91
MTB_anc	2340688	2340689	0.92
MTB_anc	2340689	2340690	0.93
MTB_anc	2340690	2340691	0.94
MTB_anc	2340691	2340692	0.95
MTB_anc	2340692	2340693	0.96
MTB_anc	2340693	2340694	0.97
MTB_anc	2340694	2340695	0.98
MTB_anc	2340695	2340696	0.99
MTB_anc	2340696	2341430	1
MTB_anc	2341430	2341480	0.99
MTB_anc	2341480	2347387	1
MTB_anc	2347387	2347388	0.98
MTB_anc	2347388	2347389	0.97
MTB_anc	2347389	2347390	0.95
MTB_anc	2347390	2347391	0.94
MTB_anc	2347391	2347392	0.92
MTB_anc	2347392	2347393	0.9
MTB_anc	2347393	2347394	0.89
MTB_anc	2347394	2347395	0.87
MTB_anc	2347395	2347396	0.85
MTB_anc	2347396	2347397	0.83
MTB_anc	2347397	2347398	0.82
MTB_anc	2347398	2347399	0.8
MTB_anc	2347399	2347400	0.79
MTB_anc	2347400	2347401	0.77
MTB_anc	2347401	2347402	0.76
MTB_anc	2347402	2347403	0.74
MTB_anc	2347403	2347404	0.73
MTB_anc	2347404	2347405	0.72
MTB_anc	2347405	2347406	0.7
MTB_anc	2347406	2347407	0.69
MTB_anc	2347407	2347408	0.68
MTB_anc	2347408	2347409	0.66
MTB_anc	2347409	2347410	0.65
MTB_anc	2347410	2347411	0.64
MTB_anc	2347411	2347412	0.62
MTB_anc	2347412	2347413	0.61
MTB_anc	2347413	2347414	0.6
MTB_anc	2347414	2347415	0.58
MTB_anc	2347415	2347416	0.57
MTB_anc	2347416	2347417	0.56
MTB_anc	2347417	2347418	0.54
MTB_anc	2347418	2347419	0.53
MTB_anc	2347419	2347420	0.52
MTB_anc	2347420	2347421	0.5
MTB_anc	2347421	2347422	0.49
MTB_anc	2347422	2347423	0.48
MTB_anc	2347423	2347424	0.46
MTB_anc	2347424	2347425	0.45
MTB_anc	2347425	2347426	0.44
MTB_anc	2347426	2347427	0.42
MTB_anc	2347427	2347428	0.41
MTB_anc	2347428	2347429	0.4
MTB_anc	2347429	2347430	0.38
MTB_anc	2347430	2347431	0.37
MTB_anc	2347431	2347432	0.36
MTB_anc	2347432	2347433	0.34
MTB_anc	2347433	2347434	0.33
MTB_anc	2347434	2347435	0.32
MTB_anc	2347435	2347436	0.3
MTB_anc	2347436	2347437	0.29
MTB_anc	2347437	2347438	0.29
MTB_anc	2347438	2347439	0.29
MTB_anc	2347439	2347440	0.3
MTB_anc	2347440	2347441	0.3
MTB_anc	2347441	2347442	0.3
MTB_anc	2347442	2347443	0.31
MTB_anc	2347443	2347444	0.31
MTB_anc	2347444	2347445	0.31
MTB_anc	2347445	2347446	0.32
MTB_anc	2347446	2347447	0.32
MTB_anc	2347447	2347448	0.32
MTB_anc	2347448	2347450	0.33
MTB_anc	2347450	2347451	0.33
MTB_anc	2347451	2347452	0.33
MTB_anc	2347452	2347453	0.32
MTB_anc	2347453	2347454	0.32
MTB_anc	2347454	2347455	0.32
MTB_anc	2347455	2347456	0.32
MTB_anc	2347456	2347457	0.31
MTB_anc	2347457	2347459	0.31
MTB_anc	2347459	2347470	0.31
MTB_anc	2347470	2347472	0.31
MTB_anc	2347472	2347474	0.31
MTB_anc	2347474	2347476	0.31
MTB_anc	2347476	2347478	0.31
MTB_anc	2347478	2347480	0.31
MTB_anc	2347480	2347482	0.31
MTB_anc	2347482	2347484	0.31
MTB_anc	2347484	2347486	0.31
MTB_anc	2347486	2347488	0.31
MTB_anc	2347488	2347490	0.31
MTB_anc	2347490	2347492	0.31
MTB_anc	2347492	2347494	0.31
MTB_anc	2347494	2347496	0.31
MTB_anc	2347496	2347498	0.31
MTB_anc	2347498	2347499	0.31
MTB_anc	2347499	2347500	0.31
MTB_anc	2347500	2347501	0.32
MTB_anc	2347501	2347502	0.32
MTB_anc	2347502	2347503	0.32
MTB_anc	2347503	2347504	0.32
MTB_anc	2347504	2347505	0.33
MTB_anc	2347505	2347508	0.33
MTB_anc	2347508	2347509	0.33
MTB_anc	2347509	2347510	0.32
MTB_anc	2347510	2347511	0.32
MTB_anc	2347511	2347512	0.32
MTB_anc	2347512	2347513	0.32
MTB_anc	2347513	2347514	0.31
MTB_anc	2347514	2347516	0.31
MTB_anc	2347516	2347527	0.31
MTB_anc	2347527	2347529	0.31
MTB_anc	2347529	2347531	0.31
MTB_anc	2347531	2347533	0.31
MTB_anc	2347533	2347535	0.31
MTB_anc	2347535	2347537	0.31
MTB_anc	2347537	2347539	0.31
MTB_anc	2347539	2347541	0.31
MTB_anc	2347541	2347543	0.31
MTB_anc	2347543	2347545	0.31
MTB_anc	2347545	2347547	0.31
MTB_anc	2347547	2347549	0.31
MTB_anc	2347549	2347551	0.31
MTB_anc	2347551	2347553	0.31
MTB_anc	2347553	2347555	0.31
MTB_anc	2347555	2347556	0.31
MTB_anc	2347556	2347557	0.31
MTB_anc	2347557	2347558	0.32
MTB_anc	2347558	2347559	0.32
MTB_anc	2347559	2347560	0.32
MTB_anc	2347560	2347561	0.32
MTB_anc	2347561	2347562	0.33
MTB_anc	2347562	2347565	0.33
MTB_anc	2347565	2347566	0.33
MTB_anc	2347566	2347567	0.32
MTB_anc	2347567	2347568	0.32
MTB_anc	2347568	2347569	0.32
MTB_anc	2347569	2347570	0.32
MTB_anc	2347570	2347572	0.32
MTB_anc	2347572	2347573	0.33
MTB_anc	2347573	2347574	0.34
MTB_anc	2347574	2347575	0.36
MTB_anc	2347575	2347576	0.37
MTB_anc	2347576	2347577	0.38
MTB_anc	2347577	2347578	0.4
MTB_anc	2347578	2347579	0.41
MTB_anc	2347579	2347580	0.42
MTB_anc	2347580	2347581	0.44
MTB_anc	2347581	2347582	0.45
MTB_anc	2347582	2347583	0.46
MTB_anc	2347583	2347584	0.48
MTB_anc	2347584	2347585	0.49
MTB_anc	2347585	2347586	0.5
MTB_anc	2347586	2347587	0.52
MTB_anc	2347587	2347588	0.53
MTB_anc	2347588	2347589	0.54
MTB_anc	2347589	2347590	0.56
MTB_anc	2347590	2347591	0.57
MTB_anc	2347591	2347592	0.58
MTB_anc	2347592	2347593	0.6
MTB_anc	2347593	2347594	0.61
MTB_anc	2347594	2347595	0.62
MTB_anc	2347595	2347596	0.64
MTB_anc	2347596	2347597	0.65
MTB_anc	2347597	2347598	0.66
MTB_anc	2347598	2347599	0.68
MTB_anc	2347599	2347600	0.69
MTB_anc	2347600	2347601	0.7
MTB_anc	2347601	2347602	0.72
MTB_anc	2347602	2347603	0.73
MTB_anc	2347603	2347604	0.74
MTB_anc	2347604	2347605	0.76
MTB_anc	2347605	2347606	0.77
MTB_anc	2347606	2347607	0.78
MTB_anc	2347607	2347608	0.8
MTB_anc	2347608	2347609	0.81
MTB_anc	2347609	2347610	0.82
MTB_anc	2347610	2347611	0.84
MTB_anc	2347611	2347612	0.85
MTB_anc	2347612	2347613	0.86
MTB_anc	2347613	2347614	0.88
MTB_anc	2347614	2347615	0.89
MTB_anc	2347615	2347616	0.91
MTB_anc	2347616	2347617	0.92
MTB_anc	2347617	2347618	0.94
MTB_anc	2347618	2347619	0.96
MTB_anc	2347619	2347620	0.97
MTB_anc	2347620	2347621	0.99
MTB_anc	2347621	2357842	1
MTB_anc	2357842	2357843	0.99
MTB_anc	2357843	2357844	0.98
MTB_anc	2357844	2357845	0.97
MTB_anc	2357845	2357846	0.96
MTB_anc	2357846	2357847	0.95
MTB_anc	2357847	2357848	0.94
MTB_anc	2357848	2357849	0.92
MTB_anc	2357849	2357850	0.91
MTB_anc	2357850	2357851	0.89
MTB_anc	2357851	2357852	0.88
MTB_anc	2357852	2357892	0.87
MTB_anc	2357892	2357893	0.88
MTB_anc	2357893	2357894	0.89
MTB_anc	2357894	2357895	0.9
MTB_anc	2357895	2357896	0.91
MTB_anc	2357896	2357897	0.92
MTB_anc	2357897	2357898	0.94
MTB_anc	2357898	2357899	0.95
MTB_anc	2357899	2357900	0.96
MTB_anc	2357900	2357901	0.98
MTB_anc	2357901	2357902	0.99
MTB_anc	2357902	2358660	1
MTB_anc	2358660	2358661	0.99
MTB_anc	2358661	2358662	0.98
MTB_anc	2358662	2358663	0.97
MTB_anc	2358663	2358664	0.96
MTB_anc	2358664	2358665	0.95
MTB_anc	2358665	2358666	0.94
MTB_anc	2358666	2358710	0.93
MTB_anc	2358710	2358711	0.94
MTB_anc	2358711	2358712	0.95
MTB_anc	2358712	2358713	0.96
MTB_anc	2358713	2358714	0.97
MTB_anc	2358714	2358715	0.98
MTB_anc	2358715	2358716	0.99
MTB_anc	2358716	2358756	1
MTB_anc	2358756	2358757	0.99
MTB_anc	2358757	2358758	0.98
MTB_anc	2358758	2358759	0.97
MTB_anc	2358759	2358760	0.96
MTB_anc	2358760	2358761	0.95
MTB_anc	2358761	2358762	0.94
MTB_anc	2358762	2358763	0.93
MTB_anc	2358763	2358764	0.92
MTB_anc	2358764	2358765	0.91
MTB_anc	2358765	2358766	0.9
MTB_anc	2358766	2358767	0.89
MTB_anc	2358767	2358768	0.88
MTB_anc	2358768	2358771	0.87
MTB_anc	2358771	2358772	0.86
MTB_anc	2358772	2358783	0.85
MTB_anc	2358783	2358806	0.84
MTB_anc	2358806	2358807	0.85
MTB_anc	2358807	2358808	0.86
MTB_anc	2358808	2358809	0.87
MTB_anc	2358809	2358810	0.88
MTB_anc	2358810	2358811	0.89
MTB_anc	2358811	2358812	0.9
MTB_anc	2358812	2358813	0.91
MTB_anc	2358813	2358814	0.92
MTB_anc	2358814	2358815	0.93
MTB_anc	2358815	2358816	0.94
MTB_anc	2358816	2358817	0.95
MTB_anc	2358817	2358818	0.96
MTB_anc	2358818	2358821	0.97
MTB_anc	2358821	2358822	0.98
MTB_anc	2358822	2358833	0.99
MTB_anc	2358833	2358919	1
MTB_anc	2358919	2358920	0.99
MTB_anc	2358920	2358921	0.98
MTB_anc	2358921	2358922	0.97
MTB_anc	2358922	2358923	0.96
MTB_anc	2358923	2358924	0.95
MTB_anc	2358924	2358925	0.94
MTB_anc	2358925	2358926	0.93
MTB_anc	2358926	2358927	0.92
MTB_anc	2358927	2358928	0.91
MTB_anc	2358928	2358929	0.9
MTB_anc	2358929	2358930	0.89
MTB_anc	2358930	2358931	0.88
MTB_anc	2358931	2358932	0.87
MTB_anc	2358932	2358933	0.86
MTB_anc	2358933	2358934	0.85
MTB_anc	2358934	2358935	0.84
MTB_anc	2358935	2358936	0.83
MTB_anc	2358936	2358937	0.82
MTB_anc	2358937	2358938	0.81
MTB_anc	2358938	2358939	0.8
MTB_anc	2358939	2358940	0.79
MTB_anc	2358940	2358941	0.78
MTB_anc	2358941	2358942	0.77
MTB_anc	2358942	2358969	0.76
MTB_anc	2358969	2358970	0.77
MTB_anc	2358970	2358971	0.78
MTB_anc	2358971	2358972	0.79
MTB_anc	2358972	2358973	0.8
MTB_anc	2358973	2358974	0.81
MTB_anc	2358974	2358975	0.82
MTB_anc	2358975	2358976	0.83
MTB_anc	2358976	2358977	0.84
MTB_anc	2358977	2358978	0.85
MTB_anc	2358978	2358979	0.86
MTB_anc	2358979	2358980	0.87
MTB_anc	2358980	2358981	0.88
MTB_anc	2358981	2358982	0.89
MTB_anc	2358982	2358983	0.9
MTB_anc	2358983	2358984	0.91
MTB_anc	2358984	2358985	0.92
MTB_anc	2358985	2358986	0.93
MTB_anc	2358986	2358987	0.94
MTB_anc	2358987	2358988	0.95
MTB_anc	2358988	2358989	0.96
MTB_anc	2358989	2358990	0.97
MTB_anc	2358990	2358991	0.98
MTB_anc	2358991	2358992	0.99
MTB_anc	2358992	2358996	1
MTB_anc	2358996	2358997	0.99
MTB_anc	2358997	2358998	0.98
MTB_anc	2358998	2358999	0.97
MTB_anc	2358999	2359000	0.96
MTB_anc	2359000	2359001	0.95
MTB_anc	2359001	2359002	0.94
MTB_anc	2359002	2359003	0.93
MTB_anc	2359003	2359004	0.92
MTB_anc	2359004	2359005	0.91
MTB_anc	2359005	2359007	0.9
MTB_anc	2359007	2359008	0.89
MTB_anc	2359008	2359046	0.88
MTB_anc	2359046	2359047	0.89
MTB_anc	2359047	2359048	0.9
MTB_anc	2359048	2359049	0.91
MTB_anc	2359049	2359050	0.92
MTB_anc	2359050	2359051	0.93
MTB_anc	2359051	2359052	0.94
MTB_anc	2359052	2359053	0.95
MTB_anc	2359053	2359054	0.96
MTB_anc	2359054	2359055	0.97
MTB_anc	2359055	2359057	0.98
MTB_anc	2359057	2359058	0.99
MTB_anc	2359058	2359164	1
MTB_anc	2359164	2359214	0.99
MTB_anc	2359214	2359555	1
MTB_anc	2359555	2359556	0.99
MTB_anc	2359556	2359557	0.98
MTB_anc	2359557	2359558	0.97
MTB_anc	2359558	2359559	0.96
MTB_anc	2359559	2359560	0.95
MTB_anc	2359560	2359561	0.94
MTB_anc	2359561	2359562	0.93
MTB_anc	2359562	2359563	0.92
MTB_anc	2359563	2359564	0.91
MTB_anc	2359564	2359605	0.9
MTB_anc	2359605	2359606	0.91
MTB_anc	2359606	2359607	0.92
MTB_anc	2359607	2359608	0.93
MTB_anc	2359608	2359609	0.94
MTB_anc	2359609	2359610	0.95
MTB_anc	2359610	2359611	0.96
MTB_anc	2359611	2359612	0.97
MTB_anc	2359612	2359613	0.98
MTB_anc	2359613	2359614	0.99
MTB_anc	2359614	2359779	1
MTB_anc	2359779	2359785	0.99
MTB_anc	2359785	2359786	0.98
MTB_anc	2359786	2359787	0.97
MTB_anc	2359787	2359791	0.96
MTB_anc	2359791	2359792	0.95
MTB_anc	2359792	2359793	0.94
MTB_anc	2359793	2359794	0.93
MTB_anc	2359794	2359795	0.92
MTB_anc	2359795	2359796	0.91
MTB_anc	2359796	2359797	0.9
MTB_anc	2359797	2359798	0.89
MTB_anc	2359798	2359799	0.88
MTB_anc	2359799	2359800	0.87
MTB_anc	2359800	2359801	0.86
MTB_anc	2359801	2359802	0.85
MTB_anc	2359802	2359803	0.84
MTB_anc	2359803	2359829	0.83
MTB_anc	2359829	2359835	0.84
MTB_anc	2359835	2359836	0.85
MTB_anc	2359836	2359837	0.86
MTB_anc	2359837	2359841	0.87
MTB_anc	2359841	2359842	0.88
MTB_anc	2359842	2359843	0.89
MTB_anc	2359843	2359844	0.9
MTB_anc	2359844	2359845	0.91
MTB_anc	2359845	2359846	0.92
MTB_anc	2359846	2359847	0.93
MTB_anc	2359847	2359848	0.94
MTB_anc	2359848	2359849	0.95
MTB_anc	2359849	2359850	0.96
MTB_anc	2359850	2359851	0.97
MTB_anc	2359851	2359852	0.98
MTB_anc	2359852	2359853	0.99
MTB_anc	2359853	2359924	1
MTB_anc	2359924	2359925	0.99
MTB_anc	2359925	2359926	0.98
MTB_anc	2359926	2359927	0.97
MTB_anc	2359927	2359928	0.96
MTB_anc	2359928	2359929	0.95
MTB_anc	2359929	2359930	0.94
MTB_anc	2359930	2359931	0.93
MTB_anc	2359931	2359932	0.92
MTB_anc	2359932	2359933	0.91
MTB_anc	2359933	2359974	0.9
MTB_anc	2359974	2359975	0.91
MTB_anc	2359975	2359976	0.92
MTB_anc	2359976	2359977	0.93
MTB_anc	2359977	2359978	0.94
MTB_anc	2359978	2359979	0.95
MTB_anc	2359979	2359980	0.96
MTB_anc	2359980	2359981	0.97
MTB_anc	2359981	2359982	0.98
MTB_anc	2359982	2359983	0.99
MTB_anc	2359983	2365408	1
MTB_anc	2365408	2365409	0.99
MTB_anc	2365409	2365410	0.97
MTB_anc	2365410	2365411	0.95
MTB_anc	2365411	2365412	0.93
MTB_anc	2365412	2365413	0.92
MTB_anc	2365413	2365414	0.9
MTB_anc	2365414	2365415	0.88
MTB_anc	2365415	2365416	0.86
MTB_anc	2365416	2365417	0.84
MTB_anc	2365417	2365418	0.82
MTB_anc	2365418	2365419	0.8
MTB_anc	2365419	2365420	0.78
MTB_anc	2365420	2365421	0.77
MTB_anc	2365421	2365422	0.75
MTB_anc	2365422	2365423	0.73
MTB_anc	2365423	2365424	0.71
MTB_anc	2365424	2365425	0.69
MTB_anc	2365425	2365426	0.67
MTB_anc	2365426	2365427	0.65
MTB_anc	2365427	2365428	0.63
MTB_anc	2365428	2365429	0.62
MTB_anc	2365429	2365430	0.6
MTB_anc	2365430	2365431	0.58
MTB_anc	2365431	2365432	0.56
MTB_anc	2365432	2365433	0.54
MTB_anc	2365433	2365434	0.52
MTB_anc	2365434	2365435	0.5
MTB_anc	2365435	2365436	0.48
MTB_anc	2365436	2365437	0.47
MTB_anc	2365437	2365438	0.45
MTB_anc	2365438	2365439	0.43
MTB_anc	2365439	2365440	0.41
MTB_anc	2365440	2365441	0.39
MTB_anc	2365441	2365442	0.37
MTB_anc	2365442	2365443	0.35
MTB_anc	2365443	2365444	0.33
MTB_anc	2365444	2365445	0.32
MTB_anc	2365445	2365446	0.3
MTB_anc	2365446	2365447	0.28
MTB_anc	2365447	2365448	0.26
MTB_anc	2365448	2365449	0.24
MTB_anc	2365449	2365450	0.22
MTB_anc	2365450	2365451	0.2
MTB_anc	2365451	2365452	0.18
MTB_anc	2365452	2365453	0.17
MTB_anc	2365453	2365454	0.15
MTB_anc	2365454	2365455	0.13
MTB_anc	2365455	2365456	0.11
MTB_anc	2365456	2365457	0.091
MTB_anc	2365457	2365458	0.072
MTB_anc	2365458	2365459	0.064
MTB_anc	2365459	2365460	0.063
MTB_anc	2365460	2366725	0.062
MTB_anc	2366725	2366726	0.063
MTB_anc	2366726	2366727	0.067
MTB_anc	2366727	2366728	0.072
MTB_anc	2366728	2366729	0.078
MTB_anc	2366729	2366730	0.087
MTB_anc	2366730	2366731	0.11
MTB_anc	2366731	2366732	0.12
MTB_anc	2366732	2366733	0.14
MTB_anc	2366733	2366734	0.16
MTB_anc	2366734	2366735	0.18
MTB_anc	2366735	2366736	0.2
MTB_anc	2366736	2366737	0.22
MTB_anc	2366737	2366738	0.24
MTB_anc	2366738	2366739	0.26
MTB_anc	2366739	2366740	0.27
MTB_anc	2366740	2366741	0.29
MTB_anc	2366741	2366742	0.31
MTB_anc	2366742	2366743	0.33
MTB_anc	2366743	2366744	0.35
MTB_anc	2366744	2366745	0.37
MTB_anc	2366745	2366746	0.39
MTB_anc	2366746	2366747	0.41
MTB_anc	2366747	2366748	0.42
MTB_anc	2366748	2366749	0.44
MTB_anc	2366749	2366750	0.46
MTB_anc	2366750	2366751	0.48
MTB_anc	2366751	2366752	0.5
MTB_anc	2366752	2366753	0.52
MTB_anc	2366753	2366754	0.54
MTB_anc	2366754	2366755	0.56
MTB_anc	2366755	2366756	0.57
MTB_anc	2366756	2366757	0.59
MTB_anc	2366757	2366758	0.61
MTB_anc	2366758	2366759	0.63
MTB_anc	2366759	2366760	0.65
MTB_anc	2366760	2366761	0.67
MTB_anc	2366761	2366762	0.69
MTB_anc	2366762	2366763	0.71
MTB_anc	2366763	2366764	0.72
MTB_anc	2366764	2366765	0.74
MTB_anc	2366765	2366766	0.76
MTB_anc	2366766	2366767	0.78
MTB_anc	2366767	2366768	0.8
MTB_anc	2366768	2366769	0.82
MTB_anc	2366769	2366770	0.84
MTB_anc	2366770	2366771	0.86
MTB_anc	2366771	2366772	0.87
MTB_anc	2366772	2366773	0.89
MTB_anc	2366773	2366774	0.91
MTB_anc	2366774	2366775	0.93
MTB_anc	2366775	2366776	0.95
MTB_anc	2366776	2366777	0.96
MTB_anc	2366777	2366778	0.98
MTB_anc	2366778	2366779	0.99
MTB_anc	2366779	2372431	1
MTB_anc	2372431	2372432	0.99
MTB_anc	2372432	2372433	0.98
MTB_anc	2372433	2372434	0.97
MTB_anc	2372434	2372435	0.96
MTB_anc	2372435	2372436	0.95
MTB_anc	2372436	2372437	0.94
MTB_anc	2372437	2372438	0.93
MTB_anc	2372438	2372439	0.92
MTB_anc	2372439	2372440	0.91
MTB_anc	2372440	2372441	0.9
MTB_anc	2372441	2372442	0.89
MTB_anc	2372442	2372443	0.88
MTB_anc	2372443	2372444	0.87
MTB_anc	2372444	2372445	0.86
MTB_anc	2372445	2372446	0.85
MTB_anc	2372446	2372447	0.84
MTB_anc	2372447	2372448	0.83
MTB_anc	2372448	2372449	0.82
MTB_anc	2372449	2372450	0.81
MTB_anc	2372450	2372451	0.8
MTB_anc	2372451	2372452	0.79
MTB_anc	2372452	2372453	0.78
MTB_anc	2372453	2372454	0.77
MTB_anc	2372454	2372455	0.76
MTB_anc	2372455	2372456	0.75
MTB_anc	2372456	2372457	0.74
MTB_anc	2372457	2372458	0.73
MTB_anc	2372458	2372459	0.72
MTB_anc	2372459	2372481	0.71
MTB_anc	2372481	2372482	0.72
MTB_anc	2372482	2372483	0.73
MTB_anc	2372483	2372484	0.74
MTB_anc	2372484	2372485	0.75
MTB_anc	2372485	2372486	0.76
MTB_anc	2372486	2372487	0.77
MTB_anc	2372487	2372510	0.78
MTB_anc	2372510	2372511	0.77
MTB_anc	2372511	2372512	0.76
MTB_anc	2372512	2372513	0.75
MTB_anc	2372513	2372514	0.74
MTB_anc	2372514	2372515	0.73
